pk,symbol,name,sector,industry
4741,MDRRP,Medalist Diversified REIT Inc,Consumer Services,Real Estate Investment Trusts
4742,MDRX,Allscripts Healthcare Solutions Inc,Technology,EDP Services
4743,MDT,Medtronic plc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
4744,MDU,MDU Resources Group Inc,,
4745,MDV,Modiv Inc,Consumer Services,Real Estate Investment Trusts
4746,MDV^A,Modiv Inc,,
4747,MDVL,MedAvail Holdings Inc,Health Care,Medical/Nursing Services
4748,MDWD,MediWound Ltd,Consumer Durables,Specialty Chemicals
4749,MDWT,Midwest Holding Inc,Finance,Life Insurance
4750,MDXG,MiMedx Group Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4751,MDXH,MDxHealth SA,,
4752,ME,23andMe Holding Co,Health Care,Precision Instruments
4753,MEAC,Mercury Ecommerce Acquisition Corp Class A,,
4754,MEACU,Mercury Ecommerce Acquisition Corp Unit,,
4755,MEACW,Mercury Ecommerce Acquisition Corp Warrants,,
4756,MEC,Mayville Engineering Company Inc,Capital Goods,Metal Fabrications
4757,MED,MEDIFAST INC,Miscellaneous,Other Consumer Services
4758,MEDP,Medpace Holdings Inc,Health Care,Biotechnology: Commercial Physical & Biological Resarch
4759,MEDS,TRxADE HEALTH Inc,,
4760,MEG,Montrose Environmental Group Inc,,
4761,MEGI,MainStay CBRE Global Infrastructure Megatrends Fd,Finance,Investment Managers
4762,MEI,Methode Electronics Inc,Capital Goods,Electrical Products
4763,MEIP,MEI Pharma Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4764,MEKA,MELI Kaszek Pioneer Corp Class A Ordinary Shares,,
4765,MELI,MercadoLibre Inc,Consumer Services,Catalog/Specialty Distribution
4766,MEOA,Minority Equality Opportunities Acquisition Inc,,
4767,MEOAU,Minority Equality Opportunities Acquisition Inc,,
4768,MEOAW,Minority Equality Opportunities Acquisition Inc,,
4769,MEOH,Methanex Corporation,,
4770,MER^K,Bank of America Corporation,,
4771,MERC,Mercer International Inc,Basic Industries,Paper
4772,MESA,Mesa Air Group Inc,Transportation,Air Freight/Delivery Services
4773,MESO,Mesoblast Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
4774,MET,MetLife Inc,Finance,Life Insurance
4775,MET^A,MetLife Inc,,
4776,MET^E,MetLife Inc,,
4777,MET^F,MetLife Inc,,
4778,METC,Ramaco Resources Inc,Energy,Coal Mining
4779,METCL,Ramaco Resources Inc,,
4780,METX,Meten Holding Group Ltd,Consumer Services,Other Consumer Services
4781,METXW,Meten Holding Group Ltd,Consumer Services,Other Consumer Services
4782,MF,Missfresh Limited,,
4783,MFA,MFA Financial Inc,Consumer Services,Real Estate Investment Trusts
4784,MFA^B,MFA Financial Inc,,
4785,MFA^C,MFA Financial Inc,,
4786,MFC,Manulife Financial Corporation,Technology,Advertising
4787,MFD,Macquarie First Trust Global,Finance,Trusts Except Educational Religious and Charitable
4788,MFG,Mizuho Financial Group Inc,Finance,Major Banks
4789,MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,Technology,Computer Software: Prepackaged Software
4790,MFH,Mercurity Fintech Holding Inc,Technology,EDP Services
4791,MFIN,Medallion Financial Corp,Finance,Diversified Financial Services
4792,MFL,Blackrock MuniHoldings Investment Quality Fd,Finance,Finance Companies
4793,MFM,MFS Municipal Income Trust,Finance,Finance Companies
4794,MFV,MFS Special Value Trust,Finance,Trusts Except Educational Religious and Charitable
4795,MG,Mistras Group Inc,Miscellaneous,Diversified Manufacture
4796,MGA,Magna International Inc,Capital Goods,Auto Parts:O.E.M.
4797,MGEE,MGE Energy Inc,,
4798,MGF,MFS Government Markets Income Trust,Finance,Trusts Except Educational Religious and Charitable
4799,MGI,Moneygram International Inc,Miscellaneous,Business Services
4800,MGIC,Magic Software Enterprises Ltd,Technology,Computer Software: Prepackaged Software
4801,MGLD,The Marygold Companies Inc,Finance,Finance/Investors Services
4802,MGM,MGM Resorts International,Consumer Services,Hotels/Resorts
4803,MGNI,Magnite Inc,Technology,Advertising
4804,MGNX,MacroGenics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4805,MGP,MGM Growth Properties LLC Class A common shares representing limited liability company interests,Consumer Services,Real Estate Investment Trusts
4806,MGPI,MGP Ingredients Inc,Consumer Non-Durables,Beverages (Production/Distribution)
4807,MGR,Affiliated Managers Group Inc,Finance,Investment Managers
4808,MGRB,Affiliated Managers Group Inc,Finance,Investment Managers
4809,MGRC,McGrath RentCorp,Technology,Diversified Commercial Services
4810,MGRD,Affiliated Managers Group Inc,Finance,Investment Managers
4811,MGTA,Magenta Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4812,MGTX,MeiraGTx Holdings plc Ordinary Shares,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
4813,MGU,Macquarie Global Infrastructure Total Return Fund Inc,Finance,Trusts Except Educational Religious and Charitable
4814,MGY,Magnolia Oil & Gas Corporation,Energy,Oil & Gas Production
4815,MGYR,Magyar Bancorp Inc,Finance,Major Banks
4816,MH^A,Maiden Holdings Ltd,,
4817,MH^C,Maiden Holdings North America Ltd,,
4818,MH^D,Maiden Holdings Ltd,,
4819,MHD,Blackrock MuniHoldings Fund Inc,Finance,Trusts Except Educational Religious and Charitable
4820,MHF,Western Asset Municipal High Income Fund Inc,Finance,Finance/Investors Services
4821,MHH,Mastech Digital Inc,Consumer Services,Professional Services
4822,MHI,Pioneer Municipal High Income Fund Inc,Finance,Investment Managers
4823,MHK,Mohawk Industries Inc,Consumer Durables,Home Furnishings
4824,MHLA,Maiden Holdings Ltd,Finance,Property-Casualty Insurers
4825,MHLD,Maiden Holdings Ltd,Finance,Property-Casualty Insurers
4826,MHN,Blackrock MuniHoldings New York Quality Fund Inc,Finance,Finance Companies
4827,MHNC,Maiden Holdings North America Ltd,Finance,Property-Casualty Insurers
4828,MHO,M/I Homes Inc,Capital Goods,Homebuilding
4829,MHUA,Meihua International Medical Technologies Co,,
4830,MIC,Macquarie Infrastructure Holdings LLC Common Unit,Transportation,Aerospace
4831,MICT,MICT Inc,Technology,EDP Peripherals
4832,MIDD,Middleby Corporation,Capital Goods,Diversified Manufacture
4833,MIGI,Mawson Infrastructure Group Inc,Technology,EDP Services
4834,MILE,Metromile Inc,Finance,Property-Casualty Insurers
4835,MILEW,Metromile Inc,Finance,Property-Casualty Insurers
4836,MIME,Mimecast Limited Ordinary Shares,Technology,Computer Software: Prepackaged Software
4837,MIMO,Airspan Networks Holdings Inc,Consumer Services,Telecommunications Equipment
4838,MIN,MFS Intermediate Income Trust,Finance,Trusts Except Educational Religious and Charitable
4839,MIND,MIND Technology Inc,Capital Goods,Industrial Machinery/Components
4840,MINDP,MIND Technology Inc,Capital Goods,Industrial Machinery/Components
4841,MINM,Minim Inc,Consumer Services,Telecommunications Equipment
4842,MIO,Pioneer Municipal High Income Opportunities Fund Inc,Finance,Investment Managers
4843,MIR,Mirion Technologies Inc,Technology,Industrial Machinery/Components
4844,MIRM,Mirum Pharmaceuticals Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4845,MIRO,Miromatrix Medical Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
4846,MIST,Milestone Pharmaceuticals Inc,,
4847,MIT,Mason Industrial Technology Inc,,
4848,MITA,Coliseum Acquisition Corp,,
4849,MITAU,Coliseum Acquisition Corp,,
4850,MITAW,Coliseum Acquisition Corp,,
4851,MITC,MeaTech 3D Ltd,Consumer Non-Durables,Packaged Foods
4852,MITK,Mitek Systems Inc,Technology,Computer Software: Prepackaged Software
4853,MITO,Stealth BioTherapeutics Corp,Health Care,Biotechnology: Pharmaceutical Preparations
4854,MITQ,Moving iMage Technologies Inc,Capital Goods,Telecommunications Equipment
4855,MITT,AG Mortgage Investment Trust Inc,Consumer Services,Real Estate Investment Trusts
4856,MITT^A,AG Mortgage Investment Trust Inc,,
4857,MITT^B,AG Mortgage Investment Trust Inc,,
4858,MITT^C,AG Mortgage Investment Trust Inc,,
4859,MIXT,MiX Telematics Limited,Technology,Computer Software: Prepackaged Software
4860,MIY,Blackrock MuniYield Michigan Quality Fund Inc,Finance,Finance Companies
4861,MKC,McCormick & Company Incorporated,Consumer Non-Durables,Farming/Seeds/Milling
4862,MKD,Molecular Data Inc,Miscellaneous,Business Services
4863,MKFG,Markforged Holding Corporation,Technology,Retail: Computer Software & Peripheral Equipment
4864,MKL,Markel Corporation,Finance,Property-Casualty Insurers
4865,MKSI,MKS Instruments Inc,Capital Goods,Industrial Machinery/Components
4866,MKTW,MarketWise Inc,Technology,Computer Software: Prepackaged Software
4867,MKTWW,MarketWise Inc,Technology,Computer Software: Prepackaged Software
4868,MKTX,MarketAxess Holdings Inc,Finance,Investment Bankers/Brokers/Service
4869,ML,MoneyLion Inc,Technology,Retail: Computer Software & Peripheral Equipment
4870,MLAB,Mesa Laboratories Inc,Capital Goods,Industrial Machinery/Components
4871,MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,Finance,Business Services
4872,MLACW,Malacca Straits Acquisition Company Limited Warrants,Finance,Business Services
4873,MLAIW,McLaren Technology Acquisition Corp,,
4874,MLCO,Melco Resorts & Entertainment Limited,Consumer Services,Hotels/Resorts
4875,MLI,Mueller Industries Inc,Basic Industries,Metal Fabrications
4876,MLKN,MillerKnoll Inc,Capital Goods,Wholesale Distributors
4877,MLM,Martin Marietta Materials Inc,Capital Goods,Building Materials
4878,MLNK,MeridianLink Inc,,
4879,MLP,Maui Land & Pineapple Company Inc,Finance,Real Estate
4880,MLR,Miller Industries Inc,Capital Goods,Construction/Ag Equipment/Trucks
4881,MLSS,Milestone Scientific Inc,Health Care,Industrial Specialties
4882,MLVF,Malvern Bancorp Inc,Finance,Banks
4883,MMAT,Meta Materials Inc,Technology,Semiconductors
4884,MMC,Marsh & McLennan Companies Inc,Finance,Specialty Insurers
4885,MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fd,Finance,Investment Managers
4886,MMI,Marcus & Millichap Inc,Finance,Real Estate
4887,MMLP,Martin Midstream Partners L,Energy,Oil Refining/Marketing
4888,MMM,3M Company,Health Care,Medical/Dental Instruments
4889,MMMB,MamaMancini's Holdings Inc,Consumer Non-Durables,Farming/Seeds/Milling
4890,MMP,Magellan Midstream Partners L,Energy,Oil & Gas Production
4891,MMS,Maximus Inc,Miscellaneous,Business Services
4892,MMSI,Merit Medical Systems Inc,Health Care,Medical/Dental Instruments
4893,MMT,MFS Multimarket Income Trust,Finance,Trusts Except Educational Religious and Charitable
4894,MMU,Western Asset Managed Municipals Fund Inc,Finance,Investment Managers
4895,MMX,Maverix Metals Inc,,
4896,MMYT,MakeMyTrip Limited Ordinary Shares,Technology,Internet and Information Services
4897,MN,Manning & Napier Inc,Finance,Investment Managers
4898,MNDO,MIND C,Technology,EDP Services
4899,MNDT,Mandiant Inc,Technology,Computer Software: Prepackaged Software
4900,MNDY,monday,,
4901,MNKD,MannKind Corporation,Health Care,Biotechnology: Pharmaceutical Preparations
4902,MNMD,Mind Medicine (MindMed) Inc,,
4903,MNOV,Medicinova Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4904,MNP,Western Asset Municipal Partners Fund Inc,Finance,Trusts Except Educational Religious and Charitable
4905,MNPR,Monopar Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4906,MNRL,Brigham Minerals Inc,Energy,Oil & Gas Production
4907,MNRO,Monro Inc,,
4908,MNSB,MainStreet Bancshares Inc,Finance,Major Banks
4909,MNSBP,MainStreet Bancshares Inc,Finance,Major Banks
4910,MNSO,MINISO Group Holding Limited,Consumer Services,Department/Specialty Retail Stores
4911,MNST,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution)
4912,MNTK,Montauk Renewables Inc,,
4913,MNTS,Momentus Inc,,
4914,MNTSW,Momentus Inc,,
4915,MNTV,Momentive Global Inc,Technology,EDP Services
4916,MNTX,Manitex International Inc,Consumer Durables,Home Furnishings
4917,MO,Altria Group Inc,Consumer Non-Durables,Farming/Seeds/Milling
4918,MOBQ,Mobiquity Technologies Inc,Technology,Advertising
4919,MOD,Modine Manufacturing Company,Capital Goods,Auto Parts:O.E.M.
4920,MODD,Modular Medical Inc,Health Care,Industrial Specialties
4921,MODN,Model N Inc,Technology,EDP Services
4922,MODV,ModivCare Inc,,
4923,MOFG,MidWestOne Financial Gp,Finance,Major Banks
4925,MOGU,MOGU Inc,Miscellaneous,Business Services
4926,MOH,Molina Healthcare Inc,Health Care,Medical Specialities
4927,MOHO,ECMOHO Limited,Consumer Services,Catalog/Specialty Distribution
4928,MOLN,Molecular Partners AG,,
4929,MOMO,Hello Group Inc,Technology,Computer Software: Prepackaged Software
4930,MON,Monument Circle Acquisition Corp,,
4931,MONCW,Monument Circle Acquisition Corp,,
4932,MOR,MorphoSys AG,Health Care,Biotechnology: Pharmaceutical Preparations
4933,MORF,Morphic Holding Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4934,MORN,Morningstar Inc,Technology,Advertising
4935,MOS,Mosaic Company (The),Basic Industries,Agricultural Chemicals
4936,MOTS,Motus GI Holdings Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
4937,MOV,Movado Group Inc,Consumer Non-Durables,Consumer Specialties
4938,MOVE,Movano Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
4939,MOXC,Moxian (BVI) Inc Ordinary Shares,,
4940,MP,MP Materials Corp,Basic Industries,Metal Mining
4941,MPA,Blackrock MuniYield Pennsylvania Quality Fd,Finance,Finance Companies
4942,MPAA,Motorcar Parts  of America Inc,Capital Goods,Auto Parts:O.E.M.
4943,MPAC,Model Performance Acquisition Corp,Finance,Business Services
4944,MPACW,Model Performance Acquisition Corp,Finance,Business Services
4945,MPB,Mid Penn Bancorp,Finance,Major Banks
4946,MPC,Marathon Petroleum Corporation,Energy,Integrated oil Companies
4947,MPLN,MultiPlan Corporation,Health Care,Medical Specialities
4948,MPLX,MPLX LP Common Units Representing Limited Partner Interests,Energy,Oil & Gas Production
4949,MPRA,Mercato Partners Acquisition Corporation,,
4950,MPRAU,Mercato Partners Acquisition Corporation,,
4951,MPRAW,Mercato Partners Acquisition Corporation,,
4952,MPV,Barings Participation Investors,Finance,Finance Companies
4953,MPW,Medical Properties Trust Inc,Consumer Services,Real Estate Investment Trusts
4954,MPWR,Monolithic Power Systems Inc,Technology,Semiconductors
4955,MPX,Marine Products Corporation,Consumer Non-Durables,Recreational Products/Toys
4956,MQ,Marqeta Inc,Technology,EDP Services
4957,MQT,Blackrock MuniYield Quality Fund II Inc,Finance,Investment Managers
4958,MQY,Blackrock MuniYield Quality Fund Inc,Finance,Investment Managers
4959,MRAI,Marpai Inc,Health Care,Managed Health Care
4960,MRAM,Everspin Technologies Inc,Technology,Electronic Components
4961,MRBK,Meridian Corporation,Finance,Major Banks
4962,MRC,MRC Global Inc,Capital Goods,Fluid Controls
4963,MRCC,Monroe Capital Corporation,Finance,Investment Managers
4964,MRCY,Mercury Systems Inc,,
4965,MREO,Mereo BioPharma Group plc,Health Care,Biotechnology: Pharmaceutical Preparations
4966,MRIN,Marin Software Incorporated,Technology,Computer Software: Prepackaged Software
4967,MRK,Merck & Company Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4968,MRKR,Marker Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4969,MRM,MEDIROM Healthcare Technologies Inc,Consumer Services,Other Consumer Services
4970,MRNA,Moderna Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
4971,MRNS,Marinus Pharmaceuticals Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4972,MRO,Marathon Oil Corporation,Energy,Oil & Gas Production
4973,MRSN,Mersana Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
5158,NEE^Q,NextEra Energy Inc,,
4974,MRTN,Marten Transport Ltd,Transportation,Trucking Freight/Courier Services
4975,MRTX,Mirati Therapeutics Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4976,MRUS,Merus N,Health Care,Biotechnology: Pharmaceutical Preparations
4977,MRVI,Maravai LifeSciences Holdings Inc,Health Care,Biotechnology: Pharmaceutical Preparations
4978,MRVL,Marvell Technology Inc,Technology,Semiconductors
4979,MS,Morgan Stanley,Finance,Investment Bankers/Brokers/Service
4980,MS^A,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,,
4981,MS^E,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,,
4982,MS^F,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,,
4983,MS^I,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),,
4984,MS^K,Morgan Stanley Depositary Shares,,
4985,MS^L,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4,,
4986,MS^O,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4,,
4987,MSA,MSA Safety Incorporated,Miscellaneous,Diversified Manufacture
4988,MSB,Mesabi Trust,Basic Industries,Steel/Iron Ore
4989,MSBI,Midland States Bancorp Inc,Finance,Major Banks
4990,MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,Consumer Services,Hotels/Resorts
4991,MSCI,MSCI Inc,Technology,Advertising
4992,MSD,Morgan Stanley Emerging Markets Debt Fund Inc,Finance,Trusts Except Educational Religious and Charitable
4993,MSDA,MSD Acquisition Corp,Finance,Business Services
4994,MSDAU,MSD Acquisition Corp,Finance,Business Services
4995,MSEX,Middlesex Water Company,Public Utilities,Water Supply
4996,MSFT,Microsoft Corporation,Technology,Computer Software: Prepackaged Software
4997,MSGE,Madison Square Garden Entertainment Corp,Consumer Services,Movies/Entertainment
4998,MSGM,Motorsport Games Inc,,
4999,MSGS,Madison Square Garden Sports Corp,Consumer Services,Hotels/Resorts
5000,MSI,Motorola Solutions Inc,Technology,Radio And Television Broadcasting And Communications Equipment
5001,MSM,MSC Industrial Direct Company Inc,Capital Goods,Industrial Machinery/Components
5002,MSN,Emerson Radio Corporation,Consumer Non-Durables,Consumer Electronics/Appliances
5003,MSP,Datto Holding Corp,Technology,Computer Software: Prepackaged Software
5004,MSTR,MicroStrategy Incorporated  Class A,Technology,Computer Software: Prepackaged Software
5005,MSVB,Mid-Southern Bancorp Inc,Finance,Major Banks
5006,MT,Arcelor Mittal NY Registry Shares NEW,Basic Industries,Steel/Iron Ore
5007,MTA,Metalla Royalty & Streaming Ltd,,
5008,MTAC,MedTech Acquisition Corporation,,
5009,MTACU,MedTech Acquisition Corporation,,
